no.blocks,heuristic,mb_cost_per_iteration
50,HEURISTIC.LAZY,461.6714373114576
50,HEURISTIC.LAZY,845.9322330677089
50,HEURISTIC.LAZY,846.364973396009
50,HEURISTIC.LAZY,846.049922651355
50,HEURISTIC.LAZY,846.5151403392488
50,HEURISTIC.LAZY,847.4797002296164
50,HEURISTIC.LAZY,847.1506776510815
50,HEURISTIC.LAZY,847.3513995143278
50,HEURISTIC.LAZY,847.5038676996505
50,HEURISTIC.LAZY,826.9109059813424
50,HEURISTIC.LAZY,846.8856474445847
50,HEURISTIC.LAZY,847.3634454639463
50,HEURISTIC.LAZY,846.9815667622813
50,HEURISTIC.LAZY,847.4228804348056
50,HEURISTIC.LAZY,848.4515058242714
50,HEURISTIC.LAZY,848.0606088940663
50,HEURISTIC.LAZY,848.2704801333814
50,HEURISTIC.LAZY,848.4399692343952
50,HEURISTIC.LAZY,826.2212390612943
50,HEURISTIC.LAZY,846.7355896255762
50,HEURISTIC.LAZY,847.1277134554628
50,HEURISTIC.LAZY,846.872668570375
50,HEURISTIC.LAZY,847.3586579722039
50,HEURISTIC.LAZY,848.2619704620904
50,HEURISTIC.LAZY,847.9900456294276
50,HEURISTIC.LAZY,848.1815506341693
50,HEURISTIC.LAZY,848.3178547359132
50,HEURISTIC.LAZY,827.014907449111
50,HEURISTIC.LAZY,847.962546693776
50,HEURISTIC.LAZY,848.4595369833269
50,HEURISTIC.LAZY,848.0491716409513
50,HEURISTIC.LAZY,848.4802765782485
50,HEURISTIC.LAZY,849.5345070587609
50,HEURISTIC.LAZY,849.1182554008896
50,HEURISTIC.LAZY,849.3315941304946
50,HEURISTIC.LAZY,849.5078657128279
50,HEURISTIC.LAZY,828.6394850060799
50,HEURISTIC.LAZY,849.8568496047324
50,HEURISTIC.LAZY,850.4778744475639
50,HEURISTIC.LAZY,850.8848272686608
50,HEURISTIC.LAZY,850.9959960607849
50,HEURISTIC.LAZY,851.427729607376
50,HEURISTIC.LAZY,851.3580862480017
50,HEURISTIC.LAZY,828.6771139396185
50,HEURISTIC.LAZY,850.2961007500897
50,HEURISTIC.LAZY,850.8574315302172
50,HEURISTIC.LAZY,851.2665626058215
50,HEURISTIC.LAZY,851.4558021130297
50,HEURISTIC.LAZY,851.8443938075118
50,HEURISTIC.LAZY,851.7947802349793
50,HEURISTIC.LAZY,828.698796624099
50,HEURISTIC.LAZY,850.7534649184782
50,HEURISTIC.LAZY,851.2984044176906
50,HEURISTIC.LAZY,851.7079076385775
50,HEURISTIC.LAZY,851.9182501686666
50,HEURISTIC.LAZY,852.2947803458212
50,HEURISTIC.LAZY,852.2506494604567
50,HEURISTIC.LAZY,826.7757326997737
50,HEURISTIC.LAZY,850.1005821766469
50,HEURISTIC.LAZY,850.5943817444463
50,HEURISTIC.LAZY,850.1907148764429
50,HEURISTIC.LAZY,850.6274403301709
50,HEURISTIC.LAZY,851.6710700013164
50,HEURISTIC.LAZY,851.2652990308004
50,HEURISTIC.LAZY,851.476555608017
50,HEURISTIC.LAZY,851.6493897628949
50,HEURISTIC.LAZY,826.2503967131145
50,HEURISTIC.LAZY,849.9709883781888
50,HEURISTIC.LAZY,850.3922999160197
50,HEURISTIC.LAZY,850.0972476333046
50,HEURISTIC.LAZY,850.5737598359749
50,HEURISTIC.LAZY,851.511803448996
